Market Fit,Feature Completeness,Technical Debt,Bug Count,Code Quality,Market Share,Brand Awareness,Organizational Alignment,Organizational Conflict,Cash Runway,Revenue,Team Morale,Customer Satisfaction,Engineers,Sales,Marketing,config_name,run
51.848616691275964,15.507515603497865,21.08972034253473,8.219438787732935,70.72630638977557,0.0,31.765014683995698,100.0,0.0,19.82105299459122,2.9429978534790893,68.10811987884964,71.81458895177151,20,2,1,Tech-Heavy,2
52.023118235006535,16.025061158971976,21.310865805782882,8.398920071746426,70.64989847595794,0.0,33.31185522974782,100.0,0.0,12.837829852911304,3.016776858320084,69.83821098874158,71.81209908163005,20,2,1,Tech-Heavy,2
52.20358458306877,16.536170462816134,21.51823989401352,8.567285163799337,70.57101876431312,0.0,34.823998519112145,100.0,0.0,5.925918135812534,3.088088282901231,71.55678806411552,71.81814970963471,20,2,1,Tech-Heavy,2
50.202,10.543231568928912,20.522186305732482,5.613423248407644,70.10355255573248,0.0,14.455,55.879999999999995,8.302547296233625,95.44144144144144,5.441441441441442,64.05883265050294,72.29428837579619,20,2,1,Tech-Heavy,3
50.41084399,11.067582048377426,20.960587541089875,6.166445099145092,70.20117025467164,0.0,18.415402790394086,61.78399999999999,6.589153050861892,90.3704138286007,4.928972387159258,65.06431603498307,72.12219944542746,20,2,1,Tech-Heavy,3
50.626854925780044,11.57543256608366,21.232630617266196,6.610835163614226,70.29526533852889,0.0,21.981924504187162,67.712,4.859372421417751,84.8929088998216,4.522495071220896,64.72401269020871,72.00800988108291,20,2,1,Tech-Heavy,3
50.850371927285465,12.070851078452499,21.414746628265878,6.994473911429729,70.38705875042038,0.0,25.233179760405214,73.664,3.112924814694542,79.1053365501372,4.212427650315597,66.08757695961107,71.92794900792786,20,2,1,Tech-Heavy,3
51.08175108693125,12.556077948222075,21.466091017966054,7.293949988860933,70.47844273682107,0.0,28.231546681894933,79.64,1.3494663162676717,73.08654602303311,3.981209472895916,68.15660723395985,71.89390054903515,20,2,1,Tech-Heavy,3
51.3213663183216,13.034111475997802,21.38300829665734,7.508492778574793,70.57134366158013,0.0,31.0273295075856,85.64,0.0,66.90910444931018,3.822558426277077,69.11742519855792,71.90643676987341,20,2,1,Tech-Heavy,3
51.56961024740536,13.507905577918923,21.204266551210267,7.662748639388442,70.66710871976248,0.0,33.66176293051951,91.664,0.0,60.637350208278654,3.7282457589684768,71.60686208174066,71.95343080400846,20,2,1,Tech-Heavy,3
51.82689514818913,13.97951656138625,20.994996583925637,7.79675562681119,70.7661351021559,0.0,36.16921494912757,97.71199999999999,0.0,54.322304823328196,3.684954615049545,73.94992728229055,72.01506976068897,20,2,1,Tech-Heavy,3
52.09365392523598,14.449602551127107,20.784179288140788,7.928204364446904,70.86842689921946,0.0,38.57882563103906,100.0,0.0,48.009595247849674,3.6872904245214744,75.15083095912884,72.08272478039454,20,2,1,Tech-Heavy,3
52.366047733761945,14.97678543326841,21.001042335171626,8.108620434176066,70.79588180713726,0.0,40.9025532378611,100.0,0.0,41.715155184951385,3.7055599371017105,76.86704677572781,72.12871364979294,20,2,1,Tech-Heavy,3
52.64063598678543,15.497358261614258,21.213278118685874,8.283159879239161,70.72084726782984,0.0,43.143300540468594,100.0,0.0,35.43266854153846,3.7175133565870797,79.12253533594131,72.17873805377313,20,2,1,Tech-Heavy,3
52.915576036628984,16.01155331776389,21.420987497876748,8.45195079081157,70.64337604848306,0.0,45.303875416340304,100.0,0.0,29.159570326242658,3.7269017847041974,76.77976417087525,72.2318126229087,20,2,1,Tech-Heavy,3
53.19086650859235,16.519596617073606,21.62427228746365,8.615122473586938,70.56351924573308,0.0,47.386993992853206,100.0,0.0,22.893584900918164,3.7340145746755034,75.77598737828065,72.2878720175027,20,2,1,Tech-Heavy,3
53.46650602622318,17.021706179599338,21.823229646752658,8.772798319883975,70.48132719713844,0.0,49.39002242037206,100.0,0.0,16.63280794692634,3.7392230460081755,72.63136875368436,72.3468538531696,20,2,1,Tech-Heavy,3
53.742293211323876,17.518092322786405,22.01795237938173,8.925096190322897,70.39684950155335,0.0,51.316104314899206,100.0,0.0,10.375617159025015,3.742809212098675,68.62464691204373,72.40859851050048,20,2,1,Tech-Heavy,3
54.01822668495851,18.008958158221677,22.26607364780295,9.106655896878308,70.30927176724616,0.0,53.16825561202868,100.0,0.0,4.120620507113376,3.7450033480883604,70.56841217851293,72.4557853940401,20,2,1,Tech-Heavy,3
50.225,10.543231568928912,20.220896496815286,5.432649363057324,70.10807190286624,0.0,13.375,54.88,6.404960901005023,93.67567567567568,3.6756756756756754,69.07184473803099,72.39617531847134,20,2,1,Tech-Heavy,4
50.457898875,11.07430530280422,20.28482118673327,5.764196655728484,70.21562284590574,0.0,16.409214232412687,59.754000000000005,2.7963723689339695,87.03117337918248,3.3554977035067997,70.42859013117922,72.34685110963576,20,2,1,Tech-Heavy,4
50.69908296050562,11.596967711805826,20.169852697141653,5.9833777129924535,70.32521669146008,0.0,19.16593061787021,64.622,0.0,80.26294280833366,3.231769429151185,68.87452501649389,72.35785262375659,20,2,1,Tech-Heavy,4
50.897070425596446,12.115327963073657,19.988485942272305,6.159698454305909,70.43772226345037,0.0,21.695726441449246,69.484,0.0,73.41534966742648,3.1524068590928285,70.05103059753307,72.36868598564527,20,2,1,Tech-Heavy,4
51.10158062408514,12.630948963720943,19.801436326446133,6.330443089473306,70.55317069294209,0.0,24.039561574690783,74.33999999999999,0.0,66.51177982114797,3.0964301537214918,72.11259767242068,72.38556876730591,20,2,1,Tech-Heavy,4
51.31293139435821,13.143983833478206,19.612411328759947,6.497921759965476,70.67158618952311,0.0,26.23104831901046,79.18999999999998,0.0,59.5731076926521,3.0613278715041323,74.04258396842964,72.40750481719637,20,2,1,Tech-Heavy,4
51.53145648364619,13.654502057930527,19.421451555085437,6.66220160082362,70.79299506777512,0.0,28.29813837520121,84.03399999999998,0.0,52.61778754042264,3.0446798477705364,74.74411829796524,72.43462744141128,20,2,1,Tech-Heavy,4
51.75750634350722,14.162571483556691,19.228594510436267,6.823344620336991,70.91742328642852,0.0,30.264394513755697,88.87199999999997,0.0,45.662579329564224,3.0447917891415854,76.02745427631689,72.46708086158512,20,2,1,Tech-Heavy,4
51.99144896508477,14.66825829236151,19.0338746731926,6.981407822760795,71.04489648881355,0.0,32.14996183326551,93.70399999999997,0.0,38.72303860910051,3.0604592795362913,77.10784516539026,72.50502057116199,20,2,1,Tech-Heavy,4
52.233670756128156,15.234548076431242,19.271806516462995,7.188581263714202,70.99512961457604,0.0,33.9723190247741,98.52999999999996,0.0,31.81395829951691,3.0909196904163947,78.55611900388276,72.52254474620698,20,2,1,Tech-Heavy,4
52.48457746186394,15.793071199505432,19.504544131488107,7.389158034796091,70.94265081034996,0.0,35.746870572437054,100.0,0.0,24.946132144720224,3.1321738452033143,80.30561953179325,72.54770971353392,20,2,1,Tech-Heavy,4
52.74459513191092,16.34409552541289,19.73220297000156,7.583284759708174,70.88751894002291,0.0,37.478705318587394,100.0,0.0,18.126619958311107,3.180487813590884,79.64329419519568,72.58065518610137,20,2,1,Tech-Heavy,4
53.01230794781381,16.887879622328473,19.954888831970983,7.77109580440934,70.82979272824794,0.0,39.16875095526188,100.0,0.0,11.390793458162364,3.2641734998512577,80.77657227459598,72.62060607170224,20,2,1,Tech-Heavy,4
53.282155702176965,17.42467488690344,20.172704265230127,7.952721404648449,70.76952984928062,0.0,40.81791534601612,100.0,0.0,4.736834420221147,3.3460409620587828,81.96836151876307,72.66471714876425,20,2,1,Tech-Heavy,4
50.248,10.543231568928912,20.48142356687898,5.588965605095542,70.10416399681529,0.0,13.915000000000001,53.34,7.110088183501018,95.11711711711712,5.117117117117117,60.95749859864149,72.32951719745223,20,2,1,Tech-Heavy,5
50.444998,11.068455316441165,20.862309460147372,6.10782060082059,70.2032341992318,0.0,15.262542521851813,56.656000000000006,4.211891909921386,89.74345705006729,4.626339932950177,61.48590755946333,72.1685886995897,20,2,1,Tech-Heavy,5
50.65056567501,11.578426117322984,21.12266605407136,6.546145519873047,70.29891883103477,0.0,16.533604384024034,59.94800000000001,1.3052011963556391,83.93277478944667,4.189317739379373,62.5095486781543,72.05221007756847,20,2,1,Tech-Heavy,5
50.865121892191624,12.076171384613364,21.245545199743646,6.895293884685198,70.39318369877225,0.0,17.785600318263675,63.21600000000001,0.0,77.77844705723093,3.845672267784264,62.114672808786906,71.9849140037532,20,2,1,Tech-Heavy,5
51.020799783763785,12.564940434314527,21.211310049556655,7.145054776532092,70.48828607448719,0.0,19.01881631348972,66.46000000000001,0.0,70.25862304870061,2.4801759914696846,64.2820622460506,71.93787250361585,20,2,1,Tech-Heavy,5
51.18295285608703,13.048315087440457,21.01342490197045,7.293336091869662,70.58656492855957,0.0,20.233534068787375,69.68,0.0,62.81813267394657,2.5595096252459575,63.39182287289408,71.94480838210868,20,2,1,Tech-Heavy,5
51.35189561263349,13.529838816243899,20.811844079843404,7.437784740800843,70.68796972671588,0.0,21.430031057755563,72.876,0.0,55.462603644622625,2.6444709706760507,63.63887948663367,71.95705543591633,20,2,1,Tech-Heavy,5
51.52795828863877,14.009607523194747,20.606619654630276,7.578480357781801,70.79255206024395,0.0,22.60858059188923,76.048,0.0,48.191429013002605,2.7288253683799764,64.24206642718772,71.97473896542849,20,2,1,Tech-Heavy,5
51.711487637736326,14.487714134073592,20.399950743603036,7.716787758216762,70.90033072649172,0.0,23.76945188301089,79.196,0.0,41.00410718818098,2.812678175178376,65.64058606229818,71.99734993975977,20,2,1,Tech-Heavy,5
51.902847757923595,15.023765008462195,20.622493003320056,7.904416428057383,70.83261199248436,0.0,24.91291010476573,82.32,0.0,33.900129037878,2.8960218496970214,67.42356988872443,71.9992156649331,20,2,1,Tech-Heavy,5
52.10242095882637,15.552989190871342,20.84052381991391,8.086315565131576,70.76229951269657,0.0,26.039216453194243,85.41999999999999,0.0,26.874896834043053,2.97476779616505,69.98889691843686,72.0080526968474,20,2,1,Tech-Heavy,5
52.310608672326374,16.07561495514674,21.054135406990586,8.262602280718953,70.68944574353021,0.0,27.148628206396328,88.496,0.0,19.92648219674318,3.0515853627001257,70.86795369076229,72.02400319580372,20,2,1,Tech-Heavy,5
52.52783240872013,16.591862420262853,21.263412354293486,8.433384003793634,70.61410301612038,0.0,28.241398783300383,91.548,0.0,13.053158116962534,3.1266759202193533,69.84503838668164,72.04722420246324,20,2,1,Tech-Heavy,5
52.75421410627241,17.101943862901557,21.468431898828037,8.598758825352514,70.53632360595779,0.0,29.31777780155088,94.57600000000001,0.0,6.253391591809884,3.2002334748473507,68.71141385489797,72.07772764045994,20,2,1,Tech-Heavy,5
50.205,10.543231568928912,20.05430095541401,5.33269203821656,70.11057083598726,0.0,12.745000000000001,53.95,5.3574250138906425,94.21621621621621,4.216216216216216,69.80495312045419,72.43615398089172,20,2,1,Tech-Heavy,6
50.361202975,11.078066545036167,19.926736299521327,5.551207450251045,70.22337522152165,0.0,15.221089249977313,57.876000000000005,0.7037829249267702,86.65548254920142,2.4392663329852122,70.71195861975814,72.40499776237448,20,2,1,Tech-Heavy,6
50.523886493985124,11.608762466190704,19.748453247276117,5.736446137205629,70.33903395962886,0.0,17.47363211812224,60.958000000000006,0.0,79.04150498561935,2.386022436417932,70.38186223772064,72.39372017838974,20,2,1,Tech-Heavy,6
50.69336501103778,12.13650051167433,19.568036271947765,5.9181567379960835,70.45754121390488,0.0,19.536738068976447,64.031,0.0,71.49577095689978,2.4542659712804245,70.95803294070728,72.38760413652085,20,2,1,Tech-Heavy,6
50.869968709640375,12.661355596192454,19.385537532287536,6.096425488424502,70.57892473356458,0.0,21.438645050514484,67.095,0.0,64.04637867729349,2.550607720393714,72.02997251481882,72.38677161060794,20,2,1,Tech-Heavy,6
51.05404428919318,13.183401175320334,19.2010054670788,6.271332473946062,70.70321178923896,0.0,23.202926859149958,70.15,0.0,56.692127982923424,2.645749305629932,73.67201190879798,72.39135590762356,20,2,1,Tech-Heavy,6
51.24595579085797,13.70270915420369,19.014484925645355,6.442951845442763,70.8304292181165,0.0,24.84942417571341,72.15650000000001,0.0,49.43193456735793,2.739806584434506,72.5577489521355,72.4015019727076,20,2,1,Tech-Heavy,6
51.446085464693915,14.2193498209312,18.826017280215336,6.611352004998465,70.96060346860861,0.0,26.392458765533345,74.15400000000001,0.0,42.26482933822528,2.832894770867357,72.53107657282646,72.41736672984773,20,2,1,Tech-Heavy,6
51.65483468015015,14.733391800408032,18.63564052121561,6.776595763452251,71.09376064472369,0.0,27.844414362379503,76.14250000000001,0.0,35.18995803858728,2.9251287003619915,72.62496661076995,72.43911945834896,20,2,1,Tech-Heavy,6
51.87007215380006,15.30884080336154,18.879305608102428,6.991050423798505,71.04902129756913,0.0,28.92674814694381,78.12200000000001,0.0,28.206581141090652,3.016623102503372,73.61827884765049,72.43951086500078,20,2,1,Tech-Heavy,6
52.09450980343929,15.876240578949222,19.11769457826156,7.198804415900601,71.00149753337134,0.0,29.992846924739656,80.09250000000002,0.0,21.310473187479836,3.1038920463891837,72.58808489088266,72.44785269376935,20,2,1,Tech-Heavy,6
52.3228439805295,16.435866618731744,19.35093209221136,7.400016058616847,70.95124792489568,0.0,31.04295422086856,82.05400000000002,0.0,14.499331258041261,3.1888580705614253,72.86486073826042,72.46141396095632,20,2,1,Tech-Heavy,6
52.55134354339981,16.987990560230255,19.579150057090477,7.594852874013327,70.89832797930747,0.0,32.07730990755553,84.00650000000002,0.0,7.770737119158433,3.2714058611171715,68.86379913357499,72.47824533469324,20,2,1,Tech-Heavy,6
52.718934349552406,17.532878376702957,19.802484276342422,7.7834873324633005,70.84279058227453,0.0,33.096150258942195,85.95000000000002,0.0,1.1222169582947181,3.351479839136285,69.1877983599874,72.46772350854455,20,2,1,Tech-Heavy,6
50.186,10.543231568928912,20.20671815286624,5.424142356687899,70.10828457802548,0.0,11.395,53.86,8.007993211694572,94.57657657657657,4.576576576576577,64.31487114160055,72.38092882165606,20,2,1,Tech-Heavy,7
50.37749907,11.074654203942801,20.288434417245533,5.76659932341098,70.2157664663177,0.0,12.724075,57.726,6.005496405790588,88.70793989238379,4.131363315807218,60.93445372167651,72.3054498732945,20,2,1,Tech-Heavy,7
50.55019625250465,11.597294873204445,20.408967163139238,6.127209587918054,70.32176546412562,0.0,14.033213875,61.598,3.992535700668076,81.9269831433118,3.219043250928016,57.60288201681963,72.21149333229329,20,2,1,Tech-Heavy,7
50.72769068402803,12.11048736702214,20.638740316461337,6.548001141138496,70.42465729221242,0.0,15.322715666874998,65.476,1.9692667903228824,75.02318277782958,3.096199634517771,58.355437401045165,72.08984477144477,20,2,1,Tech-Heavy,7
50.910203977098,12.612059401492935,20.76809961415444,6.902197108557301,70.52601045693662,0.0,16.592874931871872,69.36,0.0,68.01851040417439,2.9953276263448187,59.3871364905811,72.00400343427034,20,2,1,Tech-Heavy,7
51.097968844148085,13.10445607359129,20.81113856085249,7.199457023175588,70.62704359709349,0.0,17.843981807893794,73.25,0.0,60.94084780636958,2.9223374021951916,59.14780719048246,71.94925591048624,20,2,1,Tech-Heavy,7
51.291229652603946,13.589719925469124,20.842014185757986,7.485261787758844,70.72787671407674,0.0,19.076322080775387,77.146,0.0,53.81003102829322,2.869183221923637,60.80404299593695,71.90298393242256,20,2,1,Tech-Heavy,7
51.49024300772405,14.068256885413764,20.75436584704217,7.695997126745995,70.83027487559791,0.0,20.290177249563758,81.048,0.0,46.64060405240894,2.8305730241157203,60.91830678259903,71.89712294048903,20,2,1,Tech-Heavy,7
51.69527836458223,14.542673348059783,20.634825048401478,7.884873714804528,70.93463850827425,0.0,21.4858245908203,84.956,0.0,39.451627898455996,2.8110238460470556,62.03874226118486,71.90520232488885,20,2,1,Tech-Heavy,7
51.90661867064937,15.072577305096104,20.875017441774077,8.080898514478989,70.8636230906064,0.0,22.663537221957995,88.87,0.0,32.341626003072854,2.8899981046168564,63.52070983623046,71.91286007808519,20,2,1,Tech-Heavy,7
52.124561040503984,15.59533740860188,21.089557677722723,8.25836461413377,70.79009869004827,0.0,23.823584163628624,92.79,0.0,25.308993460542954,2.9673674574701,66.05870333111216,71.9330982131851,20,2,1,Tech-Heavy,7
52.349417464278254,16.111675544731046,21.299725865027874,8.430278212011306,70.71407757397708,0.0,24.966230401174194,96.71600000000001,0.0,18.352904281633965,3.0439108210910115,69.65319999544678,71.95956962613347,20,2,1,Tech-Heavy,7
52.58151555152631,16.621808018148585,21.505606186481394,8.596746220257275,70.63561143296184,0.0,26.09173694515658,100.0,0.0,11.471663982974524,3.1187597013405597,68.897715640577,71.99238466563452,20,2,1,Tech-Heavy,7
52.82119931228576,17.125943459961547,21.707276278087985,8.757867236597647,70.55475177504952,0.0,27.20036089097923,100.0,0.0,4.66375243182565,3.1920884488511256,69.770225484433,72.03166603784406,20,2,1,Tech-Heavy,7
50.254,10.543231568928912,20.493829617834393,5.596409235668789,70.10397790605096,0.0,14.05,55.54,6.2035122686576605,94.75675675675676,4.756756756756757,61.38019060335094,72.32879538216561,20,2,1,Tech-Heavy,8
50.4583,11.068173671065265,20.929508609142058,6.147993986582055,70.20204936829809,0.0,15.41929519452382,61.074,2.392189515808151,89.12434369081001,4.367586934053248,60.889794773357025,72.15515300670897,20,2,1,Tech-Heavy,8
50.6714627085,11.576662659723537,21.262592960710197,6.629226494683778,70.29568123988992,0.0,16.693701284257166,66.602,0.0,83.25684624126221,4.132502550452199,60.75924963112389,72.02111810690812,20,2,1,Tech-Heavy,8
50.89275705968646,12.071389529044186,21.53970422103718,7.069451480821489,70.3856262949325,0.0,17.94329576499331,72.124,0.0,77.21449269384085,3.9576464525786443,59.260992757812026,71.91165278943248,20,2,1,Tech-Heavy,8
51.12119694708762,12.553928871931499,21.850273774043096,7.5231187445578716,70.47133259769319,0.0,19.174146328518408,77.63999999999999,0.0,71.03741263430182,3.822919940460964,60.46741680425587,71.79903910126487,20,2,1,Tech-Heavy,8
51.34978122850404,13.023924194562314,22.0430406127923,7.899333032574529,70.55457596414895,0.0,20.386534133590633,83.14999999999998,0.0,64.7549771728519,3.7175645385500844,62.34293676644993,71.72522409796476,20,2,1,Tech-Heavy,8
51.57850876101433,13.48416099040811,22.129871024847954,8.206542558766378,70.63686136213329,0.0,21.580736121586774,88.65399999999997,0.0,58.40215700443004,3.6471798315781423,62.486062027617514,71.68598310112398,20,2,1,Tech-Heavy,8
51.8073784009808,13.93704105399034,22.175773039633064,8.48488539493674,70.71873099265909,0.0,22.757025079762972,94.15199999999996,0.0,52.010820998827946,3.6086639943979053,61.42654812543242,71.66124650302203,20,2,1,Tech-Heavy,8
52.03658900405527,14.383558937342945,22.2609019685371,8.782925271820112,70.79956667075501,0.0,23.91566970356653,99.67399999999995,0.0,45.6068346196602,3.59601362083225,62.94423708283628,71.62683186611758,20,2,1,Tech-Heavy,8
52.26613942418472,14.878029529990723,22.73257292911725,9.104786765544771,70.70360966248022,0.0,25.062058866304582,100.0,0.0,39.20946789134191,3.6026332716817104,61.70456311510152,71.58067632931997,20,2,1,Tech-Heavy,8
52.430928513617054,15.360927822996558,23.18654918489506,9.411263015752336,70.60191056722749,0.0,26.196821459175368,100.0,0.0,32.06883401800198,2.8593661266600723,63.35060837425077,71.50983274893235,20,2,1,Tech-Heavy,8
52.602700448406814,15.833008676464578,23.559803252514868,9.664918009797834,70.4955950363188,0.0,27.320004232170845,100.0,0.0,24.980031740080637,2.9111977220786573,65.85710682418059,71.4688912193045,20,2,1,Tech-Heavy,8
52.78178661969434,16.29625007982204,23.78119352748748,9.823742309293797,70.38678978985894,0.0,28.431654052540964,100.0,0.0,17.944681113574234,2.9646493734935966,68.25722603317865,71.47902215520027,20,2,1,Tech-Heavy,8
52.96853499454876,16.754014948095765,23.957976305325808,9.953256437148472,70.27590272860331,0.0,29.53181963612922,100.0,0.0,10.969731441972776,3.0250503283985424,72.38475959738047,71.50763927870014,20,2,1,Tech-Heavy,8
53.16331094485321,17.207322905334642,24.131464762375504,10.078586777601586,70.16290748861022,0.0,30.620549836220228,100.0,0.0,4.056600934108523,3.0868694921357474,73.79345931146848,71.54236208362582,20,2,1,Tech-Heavy,8
50.214,10.543231568928912,20.497374203821654,5.598535987261146,70.10392473726114,0.0,12.655000000000001,52.300000000000004,6.713239148946454,95.65765765765765,5.657657657657658,61.897211844633354,72.30773200636943,20,2,1,Tech-Heavy,9
50.43649893,11.068126127955143,20.929464932556574,6.148013221681383,70.2019939786412,0.0,15.044855774174865,54.57600000000001,3.421410457110424,90.73573243411361,5.078074776455967,62.62208354538766,72.1442428541593,20,2,1,Tech-Heavy,9
50.66791317750535,11.576632582166278,21.20230781393753,6.593148379718759,70.29652711907714,0.0,17.208595357573632,56.82800000000001,0.1242266217716339,85.3258156233059,4.5900831891922875,64.08845424291498,72.0373823988933,20,2,1,Tech-Heavy,9
50.90847408544481,12.072660508412007,21.29547254734507,6.923626035948258,70.39009637161475,0.0,19.178433132816306,59.05600000000001,0.0,79.51368861690123,4.187872993595336,65.58387055360109,71.99242402474827,20,2,1,Tech-Heavy,9
51.15406295101384,12.5603641475386,21.215495888503423,7.145360291704033,70.48517277815677,0.0,20.981158322192858,61.26000000000001,0.0,73.35661703167442,3.8429284147731773,67.57248386700662,72.0043513296549,20,2,1,Tech-Heavy,9
51.39979604626812,13.043588367266803,21.012981329869728,7.290536221429658,70.58347902878431,0.0,22.639204626121227,63.44000000000001,0.0,66.90437719168138,3.547760160006959,69.08379861986533,72.05462991241923,20,2,1,Tech-Heavy,9
51.64567214254217,13.524995911013416,20.808788791003536,7.4329378905042205,70.68496003284368,0.0,24.171481582077735,65.59600000000002,0.0,60.19778958178592,3.2934123901045425,71.40236261049724,72.10636712601897,20,2,1,Tech-Heavy,9
51.891690010455505,14.004647252209748,20.602957644612548,7.572630395137788,70.78963774460055,0.0,25.594025729758183,67.73300000000002,0.0,53.266225377343325,3.068435795557405,72.72982085048123,72.15952980765886,20,2,1,Tech-Heavy,9
52.13784841991879,14.482601199427283,20.39552597162777,7.709676695802955,70.89753363322511,0.0,26.920527985314486,69.86100000000002,0.0,46.25403150284053,2.9878061254972064,73.8083422415652,72.21408586205791,20,2,1,Tech-Heavy,9
