Market Fit,Feature Completeness,Technical Debt,Bug Count,Code Quality,Market Share,Brand Awareness,Organizational Alignment,Organizational Conflict,Cash Runway,Revenue,Team Morale,Customer Satisfaction,Engineers,Sales,Marketing,strategy_name,run
68.08073772443215,24.71879099363288,48.32082938218728,21.189011770689554,61.230859645723385,0.0,96.56479829544571,100.0,0.0,114.34099892292785,12.867563571517369,75.62682670638748,73.4458629768713,10,5,3,Move Fast Break Things,1
68.82065935207545,25.032229760416556,49.116041904376736,21.505344440198883,60.66739813323848,0.0,96.96977266985941,100.0,0.0,117.60294437517541,13.261945452247561,76.76193968586323,73.65765745593828,10,5,3,Move Fast Break Things,1
69.55087930303347,25.335015259311994,49.898689189877196,21.80896404670523,60.09308386935499,0.0,97.31521858549543,100.0,0.0,121.26551541219794,13.662571037022529,78.3773284416948,73.87095762816412,10,5,3,Move Fast Break Things,1
70.2889921646269,25.627741860167237,50.66891561549817,22.100016665568806,59.508092975666926,0.0,97.63172938703335,100.0,0.0,125.32320321395636,14.057687801758414,76.70718135705721,74.09448774952905,10,5,3,Move Fast Break Things,1
71.03525734331264,25.91093780178227,51.42669012248577,22.378470872638623,58.91261442333639,0.0,97.92044928416395,100.0,0.0,129.78389040522353,14.460687191267182,78.32690226042529,74.32839323533702,10,5,3,Move Fast Break Things,1
71.78994285166783,26.185098419233906,52.17196525839638,22.644278657207003,58.306839052513816,0.0,98.18261262494447,100.0,0.0,134.65684038075588,14.872949975532341,79.0333642481056,74.57283209723042,10,5,3,Move Fast Break Things,1
72.55332559392062,26.45068852530909,52.90467705073337,22.897375294159716,57.690959829058436,0.0,98.41953087692502,100.0,0.0,139.95277376212888,15.29593338137301,79.93576753587354,74.82797514988044,10,5,3,Move Fast Break Things,1
73.32569166095385,26.708144597760448,53.624744791956445,23.137679126455996,57.06517211073981,0.0,98.63257881528922,100.0,0.0,145.6839555509726,15.731181788843699,81.15681149575833,75.09400626724893,10,5,3,Move Fast Break Things,1
74.10733663509656,26.957876788370555,54.33207073453253,23.365091256591793,56.429673924363506,0.0,98.82318013393896,100.0,0.0,151.86429441927308,16.180338868300474,79.59521277107608,75.37112268925239,10,5,3,Move Fast Break Things,1
74.83446590502751,27.200270768379742,55.02653969363009,23.579495144619916,55.7846662553757,0.0,98.9927927132773,100.0,0.0,156.58942805085132,14.725133631578245,77.02821507694979,75.62748538020381,10,5,3,Move Fast Break Things,1
75.50298390502752,27.435789517084174,55.70873347296359,23.781479439004396,55.13029216297535,0.0,99.10761434396369,100.0,0.0,161.7877979480551,15.198369897203767,76.67326452769213,75.86075223301157,10,5,3,Move Fast Break Things,1
76.18893475010799,27.664871883860204,56.379305914587334,23.971705674059017,54.466679813671334,0.0,99.21282243761884,100.0,0.0,167.41259400138276,15.624796053327653,77.61572389231827,76.10861453802448,10,5,3,Move Fast Break Things,1
76.89276530055074,27.887809054141886,57.03805517403577,24.149969630677436,53.79402080304091,0.0,99.3087959336844,100.0,0.0,173.47842014028294,16.065826138900185,79.06843211519148,76.37139783493666,10,5,3,Move Fast Break Things,1
77.61493460648573,28.1048763004351,57.68475700296688,24.316044422301857,53.11251167183656,0.0,99.39594395990699,100.0,0.0,180.00173040663358,16.523310266350638,79.75803214774449,76.64944509209194,10,5,3,Move Fast Break Things,1
78.35591425960227,28.31633394684822,58.31916361080049,24.469679343168792,52.42235433947452,0.0,99.47470148946924,100.0,0.0,187.0009714687044,16.999241062070805,81.26481866071185,76.94311745821673,10,5,3,Move Fast Break Things,1
79.11618875547461,28.522428250577253,58.94100236770104,24.61059855603288,51.7237565681778,0.0,99.54552473333557,100.0,0.0,194.49674506520813,17.495773596503728,75.97427809964736,77.25279509972086,10,5,3,Move Fast Break Things,1
79.7701887554746,28.72339220487121,59.549974332582714,24.738499602854333,51.016932461550354,0.0,99.58165551703539,100.0,0.0,202.51199323274744,18.015248167539323,74.95678062370342,77.51584457631014,10,5,3,Move Fast Break Things,1
80.36579105358705,28.919646988502564,60.147386354498096,24.854704707380485,50.301963170568264,0.0,99.61721369249662,100.0,0.0,210.1927567624055,17.68076352965807,74.11738254516835,77.75554317310329,10,5,3,Move Fast Break Things,1
80.98221468470786,29.111510011291617,60.73397628909289,24.95996040591168,49.57895894261341,0.0,99.65199449986895,100.0,0.0,218.30072984579178,18.107973083386266,76.24453781044676,78.01112713939808,10,5,3,Move Fast Break Things,1
81.62039422468311,29.299152681207897,61.309448541156065,25.053967625646195,48.84810740846808,0.0,99.6857924703191,100.0,0.0,226.8585755866211,18.55784574082931,72.36414566066944,78.28321329951845,10,5,3,Move Fast Break Things,1
82.28131734274335,29.482737511776904,62.16787084620847,25.31303265427444,48.10518734938693,0.0,99.71840536586872,100.0,0.0,235.891779015853,19.03320342923188,71.6149525774332,78.48414234423446,10,5,3,Move Fast Break Things,1
82.96602814854079,29.660054350965474,63.25294683285248,25.702377614468503,47.34697039805855,0.0,99.74963844776194,100.0,0.0,245.25862285543096,19.366843839577978,71.27569712807264,78.63182526703613,10,5,3,Move Fast Break Things,1
83.60663075792169,29.829575385643913,64.13195706302258,25.961547839259495,46.57668862725225,0.0,99.77930914515137,100.0,0.0,252.1812276091884,16.92260475375743,74.63084736532802,78.82254145933109,10,5,3,Move Fast Break Things,1
84.281044976138,29.993245564313614,64.80175777416912,26.089472508105036,45.79734039055555,0.0,99.80725191230412,100.0,0.0,259.4629433470057,17.28171573781733,74.74926848276867,79.09578623401649,10,5,3,Move Fast Break Things,1
84.98253173238935,30.152712107817624,65.61209195039612,26.296332100488865,45.00676031073144,0.0,99.83332298047718,100.0,0.0,267.2309961772917,17.768052830285942,78.04921010967632,79.34309981595024,10,5,3,Move Fast Break Things,1
85.71239552302661,30.307082586335028,66.21444597999911,26.37239895115782,44.20817428967594,0.0,99.85740478910496,100.0,0.0,275.43344512680187,18.20244894951022,81.29751537521386,79.6699982859344,10,5,3,Move Fast Break Things,1
86.46618790517576,30.45786854859201,66.69338152163685,26.36873373446189,43.40337811685343,0.0,99.87858017792287,100.0,0.0,284.2092601873604,18.775815060558585,83.51400965452048,80.04872708535693,10,5,3,Move Fast Break Things,1
87.2311881446659,30.605921426891605,67.1587532053707,26.351345085063205,42.59255881756813,0.0,99.89661102150133,100.0,0.0,293.6494889585633,19.4402287712029,85.45024072418916,80.43992152980135,10,5,3,Move Fast Break Things,1
88.00757818812174,30.751353996736597,67.61023006055827,26.319898138547092,41.77594817688181,0.0,99.91196428480838,100.0,0.0,303.67774046773593,20.028251509172623,85.32300150951636,80.84384002478733,10,5,3,Move Fast Break Things,1
88.73049811233986,30.894273779797413,68.04745862064436,26.274035269928312,40.95378486980137,0.0,99.92503758851433,100.0,0.0,313.5348312557357,19.857090787999745,88.6644954168107,81.22823142120578,10,5,3,Move Fast Break Things,1
89.45997445984929,31.03489330940744,68.47117592405752,26.21450218867574,40.126219538934876,0.0,99.93616950661995,100.0,0.0,323.78528114632996,20.250449890594258,90.54188391891059,81.62273613558678,10,5,3,Move Fast Break Things,1
90.1990502601047,31.173313802722873,68.8811141626865,26.141027935994465,39.29347777435606,0.0,99.94564833488688,100.0,0.0,334.5604309701592,20.775149823829242,92.44686815923345,82.02901116205513,10,5,3,Move Fast Break Things,1
90.9480130728534,31.30962705626176,69.27693617048178,26.053271379175563,38.455795119483874,0.0,99.95371955715618,100.0,0.0,345.88508142433733,21.324650454178123,94.38064901217464,82.44737084683892,10,5,3,Move Fast Break Things,1
91.70695767688267,31.443920572076443,69.658280461131,25.950866779126557,37.61341425675637,0.0,99.96059220291849,100.0,0.0,357.6909861632689,21.80590473893157,91.78158368180814,82.87804544887805,10,5,3,Move Fast Break Things,1
92.47619430793748,31.57627801671026,70.02476317334836,25.83342575854648,36.7665852059408,0.0,99.9664442607851,100.0,0.0,369.97118511147374,22.28019894820485,92.75549453943904,83.3213842746955,10,5,3,Move Fast Break Things,1
93.25581061515446,31.706778895681094,70.37597236984207,25.70053153382247,35.915566147699494,0.0,99.9714272880585,100.0,0.0,382.7510203885537,22.779835277079922,89.04273964915762,83.777639540666,11,5,3,Move Fast Break Things,1
93.97714022664465,31.83549901935485,70.71147035224456,25.5517412571944,35.06062364659918,0.0,99.97567033578181,100.0,0.0,390.11244528174785,19.36142489319419,90.57081341118635,84.21269948472512,11,5,3,Move Fast Break Things,1
94.70888426359652,31.96264527320246,71.03219157652808,25.388000378234196,34.2019133924136,0.0,99.97928329091822,100.0,0.0,398.0891035974176,19.976658315669752,92.07970151584837,84.66044194268116,11,5,3,Move Fast Break Things,1
95.45099631315314,32.0882826029375,71.33770438451984,25.208872160437608,33.339693981375795,0.0,99.98235972221686,100.0,0.0,406.711774717809,20.622671120391434,91.20555274366095,85.12106207635776,11,5,3,Move Fast Break Things,1
96.14183482092707,32.21247322341274,71.62755334284316,25.01389581238826,32.474232519469155,0.0,99.98497930346765,100.0,0.0,414.86577083287557,20.15399611506652,88.80145126307374,85.56396950426941,11,5,3,Move Fast Break Things,1
96.78150685019952,32.33540693237224,71.9026096622199,24.803952794345918,31.605689399050437,0.0,99.98674517819173,100.0,0.0,423.6987107513674,20.832939918491835,90.37297033617301,85.9887770279268,11,5,3,Move Fast Break Things,1
97.44699457610128,32.45727088707204,72.163802833701,24.579983532550333,30.73420695620508,0.0,99.98835689884916,100.0,0.0,433.1999014379118,21.50119068654441,91.58586653969988,86.43350552177547,11,5,3,Move Fast Break Things,1
98.139271673601,32.578078959968806,72.41035414730206,24.341200155723175,29.860059786564886,0.0,99.98982116439016,100.0,0.0,443.40984079619415,22.20993935828233,91.42967781570185,86.89903575893891,11,5,3,Move Fast Break Things,1
98.83607631907584,32.69784066687875,72.64141585844428,24.086744945820012,28.983540074960537,0.0,99.99101012551286,100.0,0.0,454.373340508851,22.963499712656855,88.62988980866277,87.3746656866279,11,5,3,Move Fast Break Things,1
99.55156645782333,32.8166154720463,72.85662645226854,23.816252134865746,28.104911106847737,0.0,99.99209535341113,100.0,0.0,466.11954362537926,23.74620311652822,86.39472080524052,87.86765716147879,11,5,3,Move Fast Break Things,1
100.0,32.9344260710774,73.05525286933081,23.52898003918758,27.224473390250438,0.0,99.99308151642006,100.0,0.0,478.6980692162903,24.57852559091107,85.38551028669085,88.2355099804062,12,5,3,Move Fast Break Things,1
100.0,33.05201115611166,73.24378498943035,23.231494890111815,26.341920230460783,0.0,99.99397354051872,100.0,0.0,490.08998913425756,25.391919917967247,83.91790876064809,88.38425255494408,12,5,3,Move Fast Break Things,1
100.0,33.17056710739941,73.4336022156813,22.935309966083363,25.456429098901967,0.0,99.99456864846641,100.0,0.0,502.2180933291228,26.128104194865212,84.1836511694189,88.53234501695832,12,5,3,Move Fast Break Things,1
100.0,33.290100701248676,73.6247195944161,22.64044049045034,24.56797943119268,0.0,99.995123067401,100.0,0.0,515.0531272983199,26.835033969197028,86.0811474716699,88.67977975477483,12,5,3,Move Fast Break Things,1
100.0,33.41061856627102,73.81715225793765,22.346901773542726,23.676550429898565,0.0,99.99563766995949,100.0,0.0,528.6128018046202,27.559674506300382,88.32246841931976,88.82654911322864,12,5,3,Move Fast Break Things,1
100.0,33.53212717295576,74.01091542096343,22.054709209074694,22.782121063547002,0.0,99.99612882729447,100.0,0.0,542.7514743766762,28.13867257205605,90.28175157040867,88.97264539546265,12,5,3,Move Fast Break Things,1
100.0,33.65463282294111,74.20602437684417,21.763878270318727,21.884670065714523,0.0,99.99657936557604,100.0,0.0,557.4851469659742,28.733672589297957,92.1999338215505,89.11806086484063,12,5,3,Move Fast Break Things,1
100.0,33.77814163798519,74.40249449354944,21.474424506044073,20.98417593419091,0.0,99.99700414646475,100.0,0.0,572.8276053861474,29.342458420173205,87.0922986321659,89.26278774697796,12,5,3,Move Fast Break Things,1
100.0,33.9026595486411,74.6003412094132,21.186363536212113,20.080616930224036,0.0,99.99729331293497,100.0,0.0,588.7973699907591,29.969764604611697,88.19436026857277,89.40681823189394,12,5,3,Move Fast Break Things,1
100.0,34.02819228264111,74.79958002863144,20.89971104742117,19.173971077849746,0.0,99.99756344706823,100.0,0.0,605.3745853731281,30.57721538236894,86.42668079988997,89.55014447628942,12,5,3,Move Fast Break Things,1
100.0,34.1547453529965,75.00022651650515,20.614482788093394,18.264216163311087,0.0,99.99781488334641,100.0,0.0,622.57234357361,31.19775820048198,84.17897270500846,89.6927586059533,13,5,3,Move Fast Break Things,1
100.0,34.282324045820495,75.20229629442076,20.33069456339626,17.35132973457132,0.0,99.99804803256669,100.0,0.0,638.4044144130602,31.832070839450164,86.360949171877,89.83465271830187,13,5,3,Move Fast Break Things,1
100.0,34.410933407883206,75.40580503456134,20.04836222989143,16.43528910092533,0.0,99.99826337802058,100.0,0.0,654.8853002773051,32.480885864244875,85.57260093027902,89.97581888505428,13,5,3,Move Fast Break Things,1
100.0,34.54057823390889,75.61076845434086,19.76750168990365,15.516071332714017,0.0,99.99846147085061,100.0,0.0,672.0302960233904,33.144995746085335,84.80131592374019,90.11624915504817,13,5,3,Move Fast Break Things,1
100.0,34.67126305362706,75.81720231055499,19.48812888560264,14.593653261146459,0.0,99.99864877452256,100.0,0.0,689.8555545229148,33.8252584995243,84.74167053134433,90.25593555719868,13,5,3,Move Fast Break Things,1
100.0,34.802992118590716,76.0251223932411,19.210259792790954,13.668011478234703,0.0,99.99878116323977,100.0,0.0,708.3808869478358,34.52533242492106,84.85003145063945,90.39487010360452,13,5,3,Move Fast Break Things,1
100.0,34.93576938877628,76.23454451924113,18.933910414390976,12.739122336846085,0.0,99.99890464972805,100.0,0.0,727.5889057059735,35.20801875813766,84.66605390077609,90.5330447928045,13,5,3,Move Fast Break Things,1
100.0,35.06959851898157,76.44548452546037,18.659096773624572,11.806961950878115,0.0,99.99901940515075,100.0,0.0,747.495611220515,35.90670551454151,83.46585663000094,90.67045161318771,13,5,3,Move Fast Break Things,1
100.0,35.20448284503976,76.6579582618164,18.385834906878916,10.871506195561032,0.0,99.99912563624412,100.0,0.0,768.1178950166139,36.62228379609897,85.61007550875026,90.80708254656054,13,5,3,Move Fast Break Things,1
100.0,35.3404253698689,76.87198158387176,18.114140856252565,9.932730707893167,0.0,99.99922358334415,100.0,0.0,789.4736136165352,37.355718599921204,87.57028761534512,90.94292957187372,13,5,3,Move Fast Break Things,1
100.0,35.47742874937844,77.0875703451449,17.84403066177597,8.990610887214359,0.0,99.9993135180287,100.0,0.0,811.5707111937575,38.09709757722223,88.97655487275459,91.07798466911201,14,5,3,Move Fast Break Things,1
100.0,35.61549527825588,77.30474038909419,17.57552035330113,8.045121895922701,0.0,99.99939574039969,100.0,0.0,832.2072490052445,38.636537811487116,88.71754988471284,91.21223982334944,14,5,3,Move Fast Break Things,1
100.0,35.75462687565853,77.52350754076994,17.308625942055418,7.096238660339922,0.0,99.99947057603767,100.0,0.0,853.3926772627095,39.185428257464984,91.14133445326478,91.34568702897229,14,5,3,Move Fast Break Things,1
100.0,35.8948250708372,77.74388759813016,17.043363411855154,6.143935871730779,0.010703631780126344,99.99954055825191,100.0,0.0,875.0160794061188,39.62340214340931,89.77092654329805,91.47831829407242,14,5,3,Move Fast Break Things,1
100.0,36.036090988720396,77.96589632301601,16.779748709974953,5.1881879874818315,0.03458445756546036,99.99960335268774,100.0,0.0,896.9507106682381,39.934631262119254,91.5722772202153,91.61012564501252,14,5,3,Move Fast Break Things,1
100.0,36.178425335489656,78.18954943178386,16.51779773766948,4.22896923244499,0.06111363145120574,99.99966101237186,100.0,0.0,919.1943195667707,40.24360889853254,86.97761971130738,91.74110113116527,14,5,3,Move Fast Break Things,1
100.0,36.32182838417833,78.41486258559092,16.257526340344857,3.2662536004512157,0.08793421682016156,99.99971128741348,100.0,0.0,941.744508822959,40.55018925618831,88.36124160101468,91.87123682982758,14,5,3,Move Fast Break Things,1
100.0,36.466299960327966,78.64185138033265,15.998950297377679,2.30001485599975,0.11555857654091195,99.99975416123257,100.0,0.0,964.5987360195754,40.854227196616435,89.77616018897271,92.00052485131116,14,5,3,Move Fast Break Things,1
100.0,36.61183942773842,78.87053133623056,15.74208531158026,1.330226536128205,0.14300436150134033,99.99979066828953,100.0,0.0,987.7543144977317,41.1555784781562,88.48424700802772,92.12895734420988,14,5,3,Move Fast Break Things,1
100.0,36.758445674349396,79.1009178870697,15.48694699831163,0.35686195246880836,0.17100017893526065,99.99982175404854,100.0,0.0,1011.2084144942378,41.45409999650611,84.21056525550567,92.25652650084419,14,5,3,Move Fast Break Things,1
100.0,36.90611709829302,79.46812148946532,15.314607946461836,0.0,0.19090465270256285,99.99984822357233,100.0,0.0,1034.9580645204492,41.74965002621135,82.95325331956559,92.34269602676909,14,5,3,Move Fast Break Things,1
100.0,37.05386043989987,79.70065578849592,15.061642649010457,0.0,0.1863715410376754,99.99987076237184,100.0,0.0,1053.0149926469662,36.05692812651709,84.94961885648924,92.46917867549477,14,5,3,Move Fast Break Things,1
100.0,37.202669444071475,79.93495118577208,14.81045916860751,0.0,0.21266940303661785,99.99988995415963,100.0,0.0,1071.535360405555,36.52036775858873,82.97964481816011,92.59477041569625,14,5,3,Move Fast Break Things,1
100.0,37.35254116827866,80.1896195044642,14.572230803558753,0.0,0.2402513828857349,99.99990629596692,100.0,0.0,1090.5235383137754,36.98817790822041,84.79514004224858,92.71388459822063,14,5,3,Move Fast Break Things,1
100.0,37.503332584490586,80.42729580668447,14.324468003452186,0.0,0.2700068123372392,99.99992021101583,100.0,0.0,1109.966528356845,37.44299004306967,84.34696189418551,92.83776599827391,14,5,3,Move Fast Break Things,1
100.0,37.65518003973936,80.66677928498187,14.078533640317803,0.0,0.30101596517123363,99.99993205967998,100.0,0.0,1129.8864752025302,37.919946845685296,86.60694353607377,92.9607331798411,14,5,3,Move Fast Break Things,1
100.0,37.8080789577598,80.9080845530953,13.834442499820824,0.0,0.3331626535559269,99.9999421488175,100.0,0.0,1150.288136847948,38.40166164541768,88.29441711387013,93.08277875008959,14,5,3,Move Fast Break Things,1
100.0,37.96202418323168,81.15122604213911,13.592209182853379,0.0,0.3665923279328709,99.9999507397181,100.0,0.0,1171.176392016395,38.88825516844707,78.36876298748535,93.20389540857332,14,5,3,Move Fast Break Things,1
100.0,38.11700997044997,81.39621798675171,13.351848091520234,0.0,0.25136338733429,99.99995635539024,100.0,0.0,1180.3352617363587,27.1588697199637,80.2232981007171,93.32407595423987,14,5,3,Move Fast Break Things,1
100.0,38.27302997257209,81.64307441093845,13.113373414815058,0.0,0.2700347413204094,99.99996149826816,100.0,0.0,1190.3294754733543,27.99421373699562,82.12765309030225,93.44331329259248,14,5,3,Move Fast Break Things,1
100.0,38.43007723149362,81.89180911362072,12.876799113999468,0.0,0.3021066219004487,99.99996618774324,100.0,0.0,1201.1818007250415,28.85232525168737,81.08691322411435,93.56160044300026,15,5,3,Move Fast Break Things,1
100.0,38.58814416840404,82.14243565390481,12.642138907698653,0.0,0.33799370866678613,99.99997044455195,100.0,0.0,1210.916541802626,29.734741077584385,80.72929509202541,93.67893054615067,15,5,3,Move Fast Break Things,1
100.0,38.74722257507409,82.394967336086,12.409406256729028,0.0,0.37709455929109037,99.99997429056894,100.0,0.0,1221.5597056205397,30.643163817913834,77.51634524534863,93.79529687163549,15,5,3,Move Fast Break Things,1
100.0,38.90730360592595,82.78500651625112,12.259967941782865,0.0,0.41151208485387025,99.99997774858882,100.0,0.0,1233.1391557099116,31.579450089371804,80.07584162388123,93.87001602910857,15,5,3,Move Fast Break Things,1
100.0,39.06727927994437,83.06634172903743,12.0454745117364,0.0,0.45473869603497574,99.99998084209726,100.0,0.0,1245.5813512007196,32.442195490808096,82.56144616044385,93.97726274413179,15,5,3,Move Fast Break Things,1
100.0,39.22803306278753,83.3228539541621,11.816769233627246,0.0,0.5041118188552893,99.99998359504599,100.0,0.0,1258.9990515280792,33.41770032735951,84.8670222222109,94.09161538318638,15,5,3,Move Fast Break Things,1
100.0,39.389771558230194,83.58133756964259,11.590058538701621,0.0,0.5572628647313511,99.99998603118166,100.0,0.0,1273.4468646176338,34.44781308955458,84.41510758474269,94.2049707306492,15,5,3,Move Fast Break Things,1
100.0,39.55248360056057,83.84180455931907,11.365354551786073,0.0,0.6065622390317511,99.99998810555118,100.0,0.0,1288.9617097733249,35.514845155691035,83.52442356006773,94.31732272410696,15,5,3,Move Fast Break Things,1
100.0,39.71615735450232,84.10426655899741,11.142669045578272,0.0,0.6581202010229319,99.99998987187683,100.0,0.0,1305.5727876334927,36.61107786016788,85.16654005733311,94.42866547721087,15,5,3,Move Fast Break Things,1
100.0,39.880780312441935,84.36873483993128,10.922013423934903,0.0,0.7116938956011754,99.99999137590312,100.0,0.0,1323.3105601820805,37.73777254858773,86.46410098383525,94.53899328803254,15,5,3,Move Fast Break Things,1
100.0,40.046339292768465,84.63522029221132,10.7033987050653,0.0,0.7683600619195845,99.99999265658151,100.0,0.0,1342.2053935924534,38.89483341037288,81.88411136409867,94.64830064746735,16,5,3,Move Fast Break Things,1
100.0,40.2128204393664,84.90373340809228,10.486835504662515,0.0,0.6892957619323159,99.99999349373122,100.0,0.0,1356.7438214432,36.53842785074649,79.3851316477225,94.75658224766875,16,5,3,Move Fast Break Things,1
100.0,40.38020922229944,85.17428426529166,10.272334019005413,0.0,0.7244197790160598,99.99999426044371,100.0,0.0,1372.0840516361916,37.34023019299161,81.52139092707262,94.86383299049729,16,5,3,Move Fast Break Things,1
100.0,40.54849043971957,85.44688251029464,10.059904008067253,0.0,0.7849730839952063,99.99999495959541,100.0,0.0,1388.493597667668,38.409546031476395,80.93057904025754,94.97004799596638,16,5,3,Move Fast Break Things,1
100.0,40.71764822103241,85.7215373417024,9.849554778668038,0.0,0.8478477746055919,99.9999955942654,100.0,0.0,1405.67643444352,39.18283677585211,79.78550081430394,95.07522261066597,16,5,3,Move Fast Break Things,1
100.0,40.88766603134572,85.99825749366217,9.641295167709682,0.0,0.7837597518873172,99.99999616770452,100.0,0.0,1416.9861720594804,33.30973761596022,78.02357320636068,95.17935241614515,16,5,3,Move Fast Break Things,1
100.0,41.05852667722383,86.28498839125253,9.439895828634569,0.0,0.8290110034610461,99.99999668330273,100.0,0.0,1429.299418978586,34.313246919105474,80.13302403956642,95.28005208568271,16,5,3,Move Fast Break Things,1
